Solution Label	Type	Element	Soln Conc	Units	强度	重复项
Plastic 0.1012	样品	Ba(ref)	9.0114	ppm	13165000	3
Plastic 0.1012	样品	Ba(ref)	8.4699	ppm	8499800	3
Plastic 0.1012	样品	Ca	####	ppm	####	3
Plastic 0.1012	样品	Ca(ref)	未校正	ppm	593450	3
Plastic 0.1012	样品	Ca(ref)	####	ppm	####	3
Plastic 0.1012	样品	Ca(ref)	####	ppm	####	3
Plastic 0.1012	样品	Ca(ref)	未校正	ppm	1818300	3
Plastic 0.1012	样品	Cd	0.43116	ppm	13574	3
Plastic 0.1012	样品	Cd(ref)	0.47767	ppm	13639	3
Plastic 0.1012	样品	Cd(ref)	0.48306	ppm	17239	3
Plastic 0.1012	样品	Cd(ref)	0.50492	ppm	14439	3
Plastic 0.1012	样品	Cd(ref)	0.46118	ppm	754.19	3
Plastic 0.1012	样品	Cd(ref)	0.42537	ppm	1844.6	3
Plastic 0.1012	样品	Co	0.00149	ppm	29.181	3
Plastic 0.1012	样品	Co(ref)	0.00155	ppm	64.997	3
Plastic 0.1012	样品	Co(ref)	0.00129	ppm	22.757	3
Plastic 0.1012	样品	Co(ref)	0.00126	ppm	30.983	3
Plastic 0.1012	样品	Cr	0.4115	ppm	13874	3
Plastic 0.1012	样品	Cr(ref)	0.43307	ppm	2854.5	3
Plastic 0.1012	样品	Cr(ref)	0.42992	ppm	829.55	3
Plastic 0.1012	样品	Cr(ref)	0.43262	ppm	14760	3
Plastic 0.1012	样品	Cu	0.11834	ppm	6521.4	3
Plastic 0.1012	样品	Cu(ref)	0.11461	ppm	1098.7	3
Plastic 0.1012	样品	Cu(ref)	0.12073	ppm	8514.4	3
Plastic 0.1012	样品	Cu(ref)	0.124	ppm	6937.7	3
Plastic 0.1012	样品	Fe	0.27485	ppm	7357.7	3
Plastic 0.1012	样品	Fe(ref)	0.2922	ppm	3750.1	3
Plastic 0.1012	样品	Fe(ref)	0.28865	ppm	7827.8	3
Plastic 0.1012	样品	Fe(ref)	0.28596	ppm	3851.5	3
Plastic 0.1012	样品	Hg	0.40682	ppm	872.63	3
Plastic 0.1012	样品	Hg(ref)	0.42351	ppm	928.24	3
Plastic 0.1012	样品	Hg(ref)	0.44205	ppm	1611.3	3
Plastic 0.1012	样品	Hg(ref)	0.4222	ppm	1635.3	3
Plastic 0.1012	样品	K	未校正	ppm	157140	3
Plastic 0.1012	样品	K(ref)	未校正	ppm	1428	3
Plastic 0.1012	样品	K(ref)	未校正	ppm	123.63	3
Plastic 0.1012	样品	K(ref)	未校正	ppm	15189	3
Plastic 0.1012	样品	K(ref)	未校正	ppm	167170	3
Plastic 0.1012	样品	K(ref)	未校正	ppm	157070	3
Plastic 0.1012	样品	Mg	1.2962	ppm	1003800	3
Plastic 0.1012	样品	Mg(ref)	1.3691	ppm	1068000	3
Plastic 0.1012	样品	Mg(ref)	1.3549	ppm	4526.5	3
Plastic 0.1012	样品	Mg(ref)	1.3505	ppm	253690	3
Plastic 0.1012	样品	Mg(ref)	1.3233	ppm	38505	3
Plastic 0.1012	样品	Mn	0.01801	ppm	3538	3
Plastic 0.1012	样品	Mn(ref)	0.01897	ppm	3762.8	3
Plastic 0.1012	样品	Mn(ref)	0.01963	ppm	1789.9	3
Plastic 0.1012	样品	Mn(ref)	0.01945	ppm	344.52	3
Plastic 0.1012	样品	Mo	0.08997	ppm	229.51	3
Plastic 0.1012	样品	Mo(ref)	0.0945	ppm	244.19	3
Plastic 0.1012	样品	Mo(ref)	0.09165	ppm	677.74	3
Plastic 0.1012	样品	Mo(ref)	0.09001	ppm	420.37	3
Plastic 0.1012	样品	Na	9.6558	ppm	1957300	3
Plastic 0.1012	样品	Na(ref)	未校正	ppm	15905	3
Plastic 0.1012	样品	Na(ref)	未校正	ppm	3352.6	3
Plastic 0.1012	样品	Na(ref)	9.1136	ppm	3740600	3
Plastic 0.1012	样品	Na(ref)	10.089	ppm	2082200	3
Plastic 0.1012	样品	Ni	0.00472	ppm	42.301	3
Plastic 0.1012	样品	Ni(ref)	0.00606	ppm	69.055	3
Plastic 0.1012	样品	Ni(ref)	0.00423	ppm	20.988	3
Plastic 0.1012	样品	Ni(ref)	0.00472	ppm	42.301	3
Plastic 0.1012	样品	Pb	0.42885	ppm	1050.4	3
Plastic 0.1012	样品	Pb	0.43029	ppm	916.01	3
Plastic 0.1012	样品	Pb(ref)	未校正	ppm	163.12	3
Plastic 0.1012	样品	Pb(ref)	0.45722	ppm	288.32	3
Plastic 0.1012	样品	Pb(ref)	0.45063	ppm	1117.4	3
Plastic 0.1012	样品	Pb(ref)	未校正	ppm	484.6	3
Plastic 0.1012	样品	Pb(ref)	0.46351	ppm	629.92	3
Plastic 0.1012	样品	Pb(ref)	未校正	mg/L	78.563	3
Plastic 0.1012	样品	Pb(ref)	0.46035	ppm	1505.7	3
Plastic 0.1012	样品	Sb	0.01561	ppm	46.025	3
Plastic 0.1012	样品	Sb(ref)	0.01538	ppm	48.984	3
Plastic 0.1012	样品	Sb(ref)	0.00137	ppm	11.286	3
Plastic 0.1012	样品	Sb(ref)	0.00309	ppm	8.7136	3
Plastic 0.1012	样品	Sc	0.97	比值	1063.87	3
Plastic 0.1012	样品	Sc	0.98	比值	9177.82	3
Plastic 0.1012	样品	Sc	0.97	比值	11368.65	3
Plastic 0.1012	样品	Se	0.08904	ppm	65.365	3
Plastic 0.1012	样品	Se(ref)	0.08808	ppm	69.55	3
Plastic 0.1012	样品	Se(ref)	0.07746	ppm	51.845	3
Plastic 0.1012	样品	Sn	0.02517	ppm	92.057	3
Plastic 0.1012	样品	Sn(ref)	0.02789	ppm	97.908	3
Plastic 0.1012	样品	Sn(ref)	0.15624	ppm	112.47	3
Plastic 0.1012	样品	Sn(ref)	0.18492	ppm	621.58	3
Plastic 0.1012	样品	Sr	0.0744	ppm	440650	3
Plastic 0.1012	样品	Sr(ref)	0.07965	ppm	468790	3
Plastic 0.1012	样品	Sr(ref)	0.07938	ppm	193690	3
Plastic 0.1012	样品	Sr(ref)	0.08009	ppm	11705	3
Plastic 0.1012	样品	Ti	0.30583	ppm	37108	3
Plastic 0.1012	样品	Ti(ref)	0.31812	ppm	79470	3
Plastic 0.1012	样品	Ti(ref)	0.32014	ppm	39356	3
Plastic 0.1012	样品	Ti(ref)	0.32297	ppm	13407	3
Plastic 0.1012	样品	Y	1.0567	比值	134650	3
Plastic 0.1012	样品	Y	1.0639	比值	249870	3
Plastic 0.1012	样品	Y	1.0643	比值	169430	3
Plastic 0.1012	样品	Zn	0.06263	ppm	1775.5	3
Plastic 0.1012	样品	Zn(ref)	未校正	ppm	1888.9	3
Plastic 0.1012	样品	Zn(ref)	0.06712	ppm	296.44	3
Plastic 0.1012	样品	Zr	未校正	ppm	1886.4	3
Plastic 0.1012	样品	Zr(ref)	未校正	ppm	2006.5	3
Plastic 0.1012	样品	Zr(ref)	未校正	ppm	2412	3
Plastic 0.1012	样品	Zr(ref)	未校正	ppm	16769	3
"Paint 0.1034,10"	样品	Al	5.089	ppm	246170	3
"Paint 0.1034,10"	样品	Al(ref)	5.2012	ppm	73884	3
"Paint 0.1034,10"	样品	Al(ref)	5.5436	mg/L	266610	3
"Paint 0.1034,10"	样品	As	0.01754	ppm	27.645	3
"Paint 0.1034,10"	样品	As(ref)	0.01675	mg/L	29.977	3
"Paint 0.1034,10"	样品	As(ref)	0.0201	ppm	29.55	3
"Paint 0.1034,10"	样品	As(ref)	0.01764	ppm	19.919	3
"Paint 0.1034,10"	样品	As(ref)	-0.06383	ppm	47.395	3
"Paint 0.1034,10"	样品	B	0.01447	ppm	42.752	3
"Paint 0.1034,10"	样品	B(ref)	0.01528	ppm	46.319	3
"Paint 0.1034,10"	样品	B(ref)	0.01361	ppm	294.34	3
"Paint 0.1034,10"	样品	B(ref)	0.01425	ppm	562.31	3
"Paint 0.1034,10"	样品	Ba	1.4327	ppm	88192	3
"Paint 0.1034,10"	样品	Ba(ref)	1.528	ppm	63553	3
"Paint 0.1034,10"	样品	Ba(ref)	1.5286	ppm	95518	3
"Paint 0.1034,10"	样品	Ba(ref)	1.5592	ppm	2279400	3
"Paint 0.1034,10"	样品	Ba(ref)	1.4536	ppm	1460100	3
"Paint 0.1034,10"	样品	Ca	####	ppm	####	3
"Paint 0.1034,10"	样品	Ca(ref)	未校正	ppm	1773500	3
"Paint 0.1034,10"	样品	Ca(ref)	####	ppm	####	3
"Paint 0.1034,10"	样品	Ca(ref)	####	ppm	####	3
"Paint 0.1034,10"	样品	Ca(ref)	未校正	ppm	5118800	3
"Paint 0.1034,10"	样品	Cd	0.00954	ppm	532.07	3
"Paint 0.1034,10"	样品	Cd(ref)	0.00626	ppm	538.99	3
"Paint 0.1034,10"	样品	Cd(ref)	-0.00041	ppm	666.33	3
"Paint 0.1034,10"	样品	Cd(ref)	0.0008	ppm	575.97	3
"Paint 0.1034,10"	样品	Cd(ref)	0.03775	ppm	231.83	3
"Paint 0.1034,10"	样品	Cd(ref)	0.0327	ppm	33.063	3
"Paint 0.1034,10"	样品	Co	0.03846	ppm	444.51	3
"Paint 0.1034,10"	样品	Co(ref)	0.04157	ppm	807.5	3
"Paint 0.1034,10"	样品	Co(ref)	0.04056	ppm	509.56	3
"Paint 0.1034,10"	样品	Co(ref)	0.04098	ppm	481.28	3
"Paint 0.1034,10"	样品	Cr	0.17243	ppm	5942.6	3
"Paint 0.1034,10"	样品	Cr(ref)	0.18725	ppm	1261.3	3
"Paint 0.1034,10"	样品	Cr(ref)	0.14743	ppm	296.59	3
"Paint 0.1034,10"	样品	Cr(ref)	0.18489	ppm	6435.6	3
"Paint 0.1034,10"	样品	Cu	0.05035	ppm	2843.2	3
"Paint 0.1034,10"	样品	Cu(ref)	0.05636	ppm	551.47	3
"Paint 0.1034,10"	样品	Cu(ref)	0.05	ppm	4105.7	3
"Paint 0.1034,10"	样品	Cu(ref)	0.05303	ppm	3079.6	3
"Paint 0.1034,10"	样品	Fe	1.3244	ppm	32906	3
"Paint 0.1034,10"	样品	Fe(ref)	1.4191	ppm	16758	3
"Paint 0.1034,10"	样品	Fe(ref)	1.4174	ppm	35640	3
"Paint 0.1034,10"	样品	Fe(ref)	1.4093	ppm	17588	3
"Paint 0.1034,10"	样品	Hg	0.00421	ppm	27.88	3
"Paint 0.1034,10"	样品	Hg(ref)	0.00379	ppm	30.168	3
"Paint 0.1034,10"	样品	Hg(ref)	0.00514	ppm	29.576	3
"Paint 0.1034,10"	样品	Hg(ref)	-0.00349	ppm	15.923	3
"Paint 0.1034,10"	样品	K	未校正	ppm	35344	3
"Paint 0.1034,10"	样品	K(ref)	未校正	ppm	5417.9	3
"Paint 0.1034,10"	样品	K(ref)	未校正	ppm	198.9	3
"Paint 0.1034,10"	样品	K(ref)	未校正	ppm	15787	3
"Paint 0.1034,10"	样品	K(ref)	未校正	ppm	38280	3
"Paint 0.1034,10"	样品	K(ref)	未校正	ppm	59873	3
"Paint 0.1034,10"	样品	Mg	2.4808	ppm	1915800	3
"Paint 0.1034,10"	样品	Mg(ref)	2.6673	ppm	2074800	3
"Paint 0.1034,10"	样品	Mg(ref)	2.8283	ppm	9407.9	3
"Paint 0.1034,10"	样品	Mg(ref)	2.6678	ppm	499720	3
"Paint 0.1034,10"	样品	Mg(ref)	2.8364	ppm	82289	3
"Paint 0.1034,10"	样品	Mn	0.04291	ppm	8213.8	3
"Paint 0.1034,10"	样品	Mn(ref)	0.0458	ppm	8896.3	3
"Paint 0.1034,10"	样品	Mn(ref)	0.0473	ppm	4218.9	3
"Paint 0.1034,10"	样品	Mn(ref)	0.04641	ppm	804.65	3
"Paint 0.1034,10"	样品	Mo	0.00183	ppm	36.235	3
"Paint 0.1034,10"	样品	Mo(ref)	0.00135	ppm	39.175	3
"Paint 0.1034,10"	样品	Mo(ref)	-0.00302	ppm	76.986	3
"Paint 0.1034,10"	样品	Mo(ref)	-0.00103	ppm	54.343	3
"Paint 0.1034,10"	样品	Na	3.0295	ppm	627720	3
"Paint 0.1034,10"	样品	Na(ref)	未校正	ppm	15052	3
"Paint 0.1034,10"	样品	Na(ref)	未校正	ppm	1338.5	3
"Paint 0.1034,10"	样品	Na(ref)	3.101	ppm	1331500	3
"Paint 0.1034,10"	样品	Na(ref)	3.1969	ppm	679850	3
"Paint 0.1034,10"	样品	Ni	0.00814	ppm	57.808	3
"Paint 0.1034,10"	样品	Ni(ref)	0.0087	ppm	86.569	3
"Paint 0.1034,10"	样品	Ni(ref)	0.00623	ppm	25.154	3
"Paint 0.1034,10"	样品	Ni(ref)	0.00814	ppm	57.808	3
"Paint 0.1034,10"	样品	Pb	1.5028	ppm	3657	3
"Paint 0.1034,10"	样品	Pb	1.5015	ppm	3153.4	3
"Paint 0.1034,10"	样品	Pb(ref)	未校正	ppm	456.61	3
"Paint 0.1034,10"	样品	Pb(ref)	1.6668	ppm	1038.9	3
"Paint 0.1034,10"	样品	Pb(ref)	1.6032	ppm	3961.3	3
"Paint 0.1034,10"	样品	Pb(ref)	未校正	ppm	1732.6	3
"Paint 0.1034,10"	样品	Pb(ref)	1.6313	ppm	2158.1	3
"Paint 0.1034,10"	样品	Pb(ref)	未校正	mg/L	427.35	3
"Paint 0.1034,10"	样品	Pb(ref)	1.6377	ppm	5345.5	3
"Paint 0.1034,10"	样品	Sb	0.00012	ppm	14.58	3
"Paint 0.1034,10"	样品	Sb(ref)	-0.00087	ppm	15.786	3
"Paint 0.1034,10"	样品	Sb(ref)	0.00415	ppm	13.825	3
"Paint 0.1034,10"	样品	Sb(ref)	0.01478	ppm	19.822	3
"Paint 0.1034,10"	样品	Sc	0.51	比值	556.44	3
"Paint 0.1034,10"	样品	Sc	0.5	比值	4680.3	3
"Paint 0.1034,10"	样品	Sc	0.5	比值	5876.56	3
"Paint 0.1034,10"	样品	Se	0.03881	ppm	33.53	3
"Paint 0.1034,10"	样品	Se(ref)	0.03582	ppm	36.268	3
"Paint 0.1034,10"	样品	Se(ref)	0.03484	ppm	31.557	3
"Paint 0.1034,10"	样品	Sn	-0.0338	ppm	18.269	3
"Paint 0.1034,10"	样品	Sn(ref)	-0.03438	ppm	19.786	3
"Paint 0.1034,10"	样品	Sn(ref)	0.3424	ppm	189.73	3
"Paint 0.1034,10"	样品	Sn(ref)	0.05773	ppm	258.82	3
"Paint 0.1034,10"	样品	Sr	0.16993	ppm	1002400	3
"Paint 0.1034,10"	样品	Sr(ref)	0.18517	ppm	1085600	3
"Paint 0.1034,10"	样品	Sr(ref)	0.18615	ppm	452600	3
"Paint 0.1034,10"	样品	Sr(ref)	0.20978	ppm	30550	3
"Paint 0.1034,10"	样品	Ti	0.21443	ppm	26380	3
"Paint 0.1034,10"	样品	Ti(ref)	0.23092	ppm	57944	3
"Paint 0.1034,10"	样品	Ti(ref)	0.22958	ppm	28578	3
"Paint 0.1034,10"	样品	Ti(ref)	0.23744	ppm	9904.9	3
"Paint 0.1034,10"	样品	Y	1.0818	比值	137840	3
"Paint 0.1034,10"	样品	Y	1.0831	比值	254390	3
"Paint 0.1034,10"	样品	Y	1.0879	比值	173180	3
"Paint 0.1034,10"	样品	Zn	13.775	ppm	271940	3
"Paint 0.1034,10"	样品	Zn(ref)	未校正	ppm	294510	3
"Paint 0.1034,10"	样品	Zn(ref)	16.466	ppm	48425	3
"Paint 0.1034,10"	样品	Zr	未校正	ppm	1374.5	3
"Paint 0.1034,10"	样品	Zr(ref)	未校正	ppm	1488.2	3
"Paint 0.1034,10"	样品	Zr(ref)	未校正	ppm	1818.2	3
"Paint 0.1034,10"	样品	Zr(ref)	未校正	ppm	16135	3
BLK AM	样品	Al	0.0662	ppm	4157.8	3
BLK AM	样品	Al(ref)	0.07067	ppm	1740.8	3
BLK AM	样品	Al(ref)	0.07155	mg/L	4410.5	3
BLK AM	样品	As	0.04132	ppm	57.484	3
BLK AM	样品	As(ref)	0.04164	mg/L	60.961	3
BLK AM	样品	As(ref)	0.05595	ppm	72.128	3
BLK AM	样品	As(ref)	0.03056	ppm	23.583	3
BLK AM	样品	As(ref)	-0.00298	ppm	72.76	3
BLK AM	样品	B	0.01316	ppm	40.514	3
BLK AM	样品	B(ref)	0.01333	ppm	42.968	3
BLK AM	样品	B(ref)	0.01264	ppm	278.39	3
BLK AM	样品	B(ref)	0.01273	ppm	514.93	3
BLK AM	样品	Ba	0.02991	ppm	1922.9	3
BLK AM	样品	Ba(ref)	0.03068	ppm	1339.3	3
BLK AM	样品	Ba(ref)	0.03123	ppm	2038.8	3
BLK AM	样品	Ba(ref)	0.03137	ppm	47658	3
BLK AM	样品	Ba(ref)	0.04024	ppm	42071	3
BLK AM	样品	Ca	未校正	ppm	23982000	3
BLK AM	样品	Ca(ref)	未校正	ppm	221980	3
BLK AM	样品	Ca(ref)	未校正	ppm	15430000	3
BLK AM	样品	Ca(ref)	未校正	ppm	25440000	3
BLK AM	样品	Ca(ref)	未校正	ppm	721700	3
BLK AM	样品	Cd	-0.0045	ppm	97.727	3
BLK AM	样品	Cd(ref)	-0.01094	ppm	60.826	3
BLK AM	样品	Cd(ref)	-0.0171	ppm	94.267	3
BLK AM	样品	Cd(ref)	-0.01637	ppm	103.66	3
BLK AM	样品	Cd(ref)	0.01952	ppm	209.34	3
BLK AM	样品	Cd(ref)	0.01823	ppm	-33.693	3
BLK AM	样品	Co	0.00159	ppm	30.3	3
BLK AM	样品	Co(ref)	0.00039	ppm	43.37	3
BLK AM	样品	Co(ref)	0.00137	ppm	23.822	3
BLK AM	样品	Co(ref)	0.00136	ppm	32.089	3
BLK AM	样品	Cr	0.00923	ppm	527.66	3
BLK AM	样品	Cr(ref)	0.00968	ppm	110.37	3
BLK AM	样品	Cr(ref)	0.00825	ppm	34.02	3
BLK AM	样品	Cr(ref)	0.01002	ppm	559.58	3
BLK AM	样品	Cu	0.11517	ppm	6349.7	3
BLK AM	样品	Cu(ref)	0.12097	ppm	1158.4	3
BLK AM	样品	Cu(ref)	0.11936	ppm	8429.2	3
BLK AM	样品	Cu(ref)	0.12029	ppm	6736.2	3
BLK AM	样品	Fe	0.62127	ppm	15791	3
BLK AM	样品	Fe(ref)	0.65037	ppm	7884.2	3
BLK AM	样品	Fe(ref)	0.65069	ppm	16748	3
BLK AM	样品	Fe(ref)	0.64573	ppm	8250.7	3
BLK AM	样品	Hg	0.00104	ppm	21.242	3
BLK AM	样品	Hg(ref)	0.00021	ppm	22.519	3
BLK AM	样品	Hg(ref)	0.00246	ppm	19.885	3
BLK AM	样品	Hg(ref)	-0.00288	ppm	18.241	3
BLK AM	样品	K	未校正	ppm	14963	3
BLK AM	样品	K(ref)	未校正	ppm	3094.2	3
BLK AM	样品	K(ref)	未校正	ppm	4.1159	3
BLK AM	样品	K(ref)	未校正	ppm	15481	3
BLK AM	样品	K(ref)	未校正	ppm	15875	3
BLK AM	样品	K(ref)	未校正	ppm	47477	3
BLK AM	样品	Mg	0.44904	ppm	351770	3
BLK AM	样品	Mg(ref)	0.47328	ppm	373170	3
BLK AM	样品	Mg(ref)	0.46386	ppm	1574.6	3
BLK AM	样品	Mg(ref)	0.45789	ppm	86962	3
BLK AM	样品	Mg(ref)	0.4649	ppm	13666	3
BLK AM	样品	Mn	0.00753	ppm	1570.3	3
BLK AM	样品	Mn(ref)	0.00801	ppm	1665.7	3
BLK AM	样品	Mn(ref)	0.00904	ppm	860.05	3
BLK AM	样品	Mn(ref)	0.0087	ppm	161.08	3
BLK AM	样品	Mo	0.07548	ppm	197.74	3
BLK AM	样品	Mo(ref)	0.07885	ppm	209.75	3
BLK AM	样品	Mo(ref)	0.08002	ppm	603.93	3
BLK AM	样品	Mo(ref)	0.07612	ppm	364.52	3
BLK AM	样品	Na	1.857	ppm	392440	3
BLK AM	样品	Na(ref)	未校正	ppm	14943	3
BLK AM	样品	Na(ref)	未校正	ppm	816.38	3
BLK AM	样品	Na(ref)	1.8665	ppm	836920	3
BLK AM	样品	Na(ref)	1.9018	ppm	416340	3
BLK AM	样品	Ni	0.00484	ppm	42.839	3
BLK AM	样品	Ni(ref)	0.00411	ppm	56.159	3
BLK AM	样品	Ni(ref)	-0.00045	ppm	11.231	3
BLK AM	样品	Ni(ref)	0.00484	ppm	42.839	3
BLK AM	样品	Pb	0.13792	ppm	344.27	3
BLK AM	样品	Pb	0.13802	ppm	305.59	3
BLK AM	样品	Pb(ref)	未校正	ppm	75.641	3
BLK AM	样品	Pb(ref)	0.14115	ppm	92.184	3
BLK AM	样品	Pb(ref)	0.14555	ppm	364.63	3
BLK AM	样品	Pb(ref)	未校正	ppm	151.82	3
BLK AM	样品	Pb(ref)	0.15259	ppm	223.06	3
BLK AM	样品	Pb(ref)	未校正	mg/L	39.049	3
BLK AM	样品	Pb(ref)	0.13037	ppm	429.53	3
BLK AM	样品	Sb	0.00242	ppm	19.254	3
BLK AM	样品	Sb(ref)	0.0014	ppm	20.425	3
BLK AM	样品	Sb(ref)	0.01004	ppm	19.193	3
BLK AM	样品	Sb(ref)	0.01552	ppm	20.525	3
BLK AM	样品	Sc	1.07	比值	1167.96	3
BLK AM	样品	Sc	1.07	比值	10033.33	3
BLK AM	样品	Sc	1.08	比值	12588.42	3
BLK AM	样品	Se	0.06888	ppm	52.586	3
BLK AM	样品	Se(ref)	0.06649	ppm	55.801	3
BLK AM	样品	Se(ref)	0.05969	ppm	43.386	3
BLK AM	样品	Sn	0.11304	ppm	201.99	3
BLK AM	样品	Sn(ref)	0.12065	ppm	214.28	3
BLK AM	样品	Sn(ref)	0.27938	ppm	163.58	3
BLK AM	样品	Sn(ref)	0.07905	ppm	319.64	3
BLK AM	样品	Sr	0.01039	ppm	64282	3
BLK AM	样品	Sr(ref)	0.01112	ppm	68184	3
BLK AM	样品	Sr(ref)	0.01121	ppm	28373	3
BLK AM	样品	Sr(ref)	0.01136	ppm	1720.1	3
BLK AM	样品	Ti	0.03787	ppm	5655.4	3
BLK AM	样品	Ti(ref)	0.03919	ppm	10618	3
BLK AM	样品	Ti(ref)	0.03987	ppm	5998.7	3
BLK AM	样品	Ti(ref)	0.03856	ppm	1761.4	3
BLK AM	样品	Y	1.0637	比值	135540	3
BLK AM	样品	Y	1.0608	比值	249140	3
BLK AM	样品	Y	1.0652	比值	169570	3
BLK AM	样品	Zn	0.16397	ppm	3772.1	3
BLK AM	样品	Zn(ref)	未校正	ppm	3998.8	3
BLK AM	样品	Zn(ref)	0.17809	ppm	622.11	3
BLK AM	样品	Zr	未校正	ppm	887.31	3
BLK AM	样品	Zr(ref)	未校正	ppm	941.25	3
BLK AM	样品	Zr(ref)	未校正	ppm	1171.5	3
BLK AM	样品	Zr(ref)	未校正	ppm	15016	3
BS AM	样品	Al	0.54358	ppm	27159	3
BS AM	样品	Al(ref)	0.5514	ppm	8500.5	3
BS AM	样品	Al(ref)	0.5428	mg/L	26991	3
BS AM	样品	As	0.52442	ppm	663.56	3
BS AM	样品	As(ref)	0.5226	mg/L	659.55	3
BS AM	样品	As(ref)	0.53777	ppm	644.43	3
BS AM	样品	As(ref)	0.51317	ppm	160.43	3
BS AM	样品	As(ref)	0.48225	ppm	275.04	3
BS AM	样品	B	0.03534	ppm	78.172	3
BS AM	样品	B(ref)	0.0335	ppm	77.686	3
BS AM	样品	B(ref)	0.01752	ppm	358.63	3
BS AM	样品	B(ref)	0.01767	ppm	669.4	3
BS AM	样品	Ba	0.51316	ppm	31642	3
BS AM	样品	Ba(ref)	0.50208	ppm	20926	3
BS AM	样品	Ba(ref)	0.50232	ppm	31448	3
BS AM	样品	Ba(ref)	0.5085	ppm	744630	3
BS AM	样品	Ba(ref)	0.48462	ppm	487930	3
BS AM	样品	Ca	未校正	ppm	23097000	3
BS AM	样品	Ca(ref)	未校正	ppm	197670	3
BS AM	样品	Ca(ref)	未校正	ppm	14022000	3
BS AM	样品	Ca(ref)	未校正	ppm	22957000	3
BS AM	样品	Ca(ref)	未校正	ppm	664130	3
BS AM	样品	Cd	0.51342	ppm	16118	3
BS AM	样品	Cd(ref)	0.5261	ppm	14985	3
BS AM	样品	Cd(ref)	0.52996	ppm	18847	3
BS AM	样品	Cd(ref)	0.56236	ppm	16019	3
BS AM	样品	Cd(ref)	0.49024	ppm	790.04	3
BS AM	样品	Cd(ref)	0.49769	ppm	2178.2	3
BS AM	样品	Co	0.49596	ppm	5584.4	3
BS AM	样品	Co(ref)	0.48803	ppm	9092.2	3
BS AM	样品	Co(ref)	0.48617	ppm	6033.4	3
BS AM	样品	Co(ref)	0.48806	ppm	5550.4	3
BS AM	样品	Cr	0.4982	ppm	16751	3
BS AM	样品	Cr(ref)	0.49267	ppm	3240.8	3
BS AM	样品	Cr(ref)	0.47351	ppm	911.78	3
BS AM	样品	Cr(ref)	0.4888	ppm	16648	3
BS AM	样品	Cu	0.62674	ppm	34023	3
BS AM	样品	Cu(ref)	0.61423	ppm	5791.9	3
BS AM	样品	Cu(ref)	0.62548	ppm	39976	3
BS AM	样品	Cu(ref)	0.61846	ppm	33817	3
BS AM	样品	Fe	0.49934	ppm	12822	3
BS AM	样品	Fe(ref)	0.49399	ppm	6079.2	3
BS AM	样品	Fe(ref)	0.48817	ppm	12744	3
BS AM	样品	Fe(ref)	0.48493	ppm	6284.5	3
BS AM	样品	Hg	0.49536	ppm	1058.4	3
BS AM	样品	Hg(ref)	0.48125	ppm	1051.8	3
BS AM	样品	Hg(ref)	0.47482	ppm	1729.9	3
BS AM	样品	Hg(ref)	0.50107	ppm	1935.4	3
BS AM	样品	K	未校正	ppm	220040	3
BS AM	样品	K(ref)	未校正	ppm	1239.6	3
BS AM	样品	K(ref)	未校正	ppm	49.598	3
BS AM	样品	K(ref)	未校正	ppm	15729	3
BS AM	样品	K(ref)	未校正	ppm	218700	3
BS AM	样品	K(ref)	未校正	ppm	199290	3
BS AM	样品	Mg	0.45537	ppm	356640	3
BS AM	样品	Mg(ref)	0.44915	ppm	354450	3
BS AM	样品	Mg(ref)	0.4291	ppm	1459.5	3
BS AM	样品	Mg(ref)	0.43223	ppm	82169	3
BS AM	样品	Mg(ref)	0.44038	ppm	12956	3
BS AM	样品	Mn	0.51529	ppm	96899	3
BS AM	样品	Mn(ref)	0.5027	ppm	96316	3
BS AM	样品	Mn(ref)	0.5057	ppm	44464	3
BS AM	样品	Mn(ref)	0.50697	ppm	8663.7	3
BS AM	样品	Mo	0.57806	ppm	1299.8	3
BS AM	样品	Mo(ref)	0.57047	ppm	1291.8	3
BS AM	样品	Mo(ref)	0.58472	ppm	3806.6	3
BS AM	样品	Mo(ref)	0.56779	ppm	2341.2	3
BS AM	样品	Na	2.8684	ppm	595400	3
BS AM	样品	Na(ref)	未校正	ppm	15053	3
BS AM	样品	Na(ref)	未校正	ppm	1018.1	3
BS AM	样品	Na(ref)	2.7116	ppm	1175500	3
BS AM	样品	Na(ref)	2.7637	ppm	591710	3
BS AM	样品	Ni	0.49648	ppm	2268.1	3
BS AM	样品	Ni(ref)	0.498	ppm	3333.9	3
BS AM	样品	Ni(ref)	0.49949	ppm	1052.1	3
BS AM	样品	Ni(ref)	0.49648	ppm	2268.1	3
BS AM	样品	Pb	0.52406	ppm	1281.5	3
BS AM	样品	Pb	0.52157	ppm	1106.7	3
BS AM	样品	Pb(ref)	未校正	ppm	179.94	3
BS AM	样品	Pb(ref)	0.50175	ppm	315.95	3
BS AM	样品	Pb(ref)	0.51397	ppm	1273.7	3
BS AM	样品	Pb(ref)	未校正	ppm	538.67	3
BS AM	样品	Pb(ref)	0.51747	ppm	700.53	3
BS AM	样品	Pb(ref)	未校正	mg/L	83.831	3
BS AM	样品	Pb(ref)	0.51179	ppm	1673.4	3
BS AM	样品	Sb	0.01318	ppm	41.09	3
BS AM	样品	Sb(ref)	0.0114	ppm	40.854	3
BS AM	样品	Sb(ref)	0.01047	ppm	19.584	3
